CWE190_Integer_Overflow_s01

Total files, 902

Files not reported, 561

Total OKs, 0, 0%
Total Fails, 341, 37.8048780487805%

File, Expected Bugs, Found Bugs, Bug was found?
CWE190_Integer_Overflow__char_fscanf_add_06.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_max_square_04.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_max_multiply_34.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_max_square_15.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_max_add_45.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_fscanf_square_01.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_max_square_41.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_max_multiply_65a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__int64_t_fscanf_multiply_72a.cpp,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_rand_square_21.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_fscanf_add_32.c,Memory leak,Dead initialization,Fail
CWE190_Integer_Overflow__char_rand_add_81a.cpp,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_fscanf_square_74a.cpp,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_fscanf_square_18.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__int64_t_fscanf_add_02.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_rand_add_45.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_fscanf_multiply_51a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_max_multiply_72a.cpp,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_max_multiply_81a.cpp,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_max_add_12.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__int64_t_fscanf_multiply_16.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__int64_t_fscanf_add_33.cpp,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_max_add_74a.cpp,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_max_square_67a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_rand_multiply_03.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_max_square_81a.cpp,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_max_add_65a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__int64_t_fscanf_add_22a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_max_add_72a.cpp,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_max_multiply_06.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_max_add_21.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_max_add_01.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_fscanf_multiply_02.c,Memory leak,Dead assignment,Fail
